Billable Flag,Date,Department,Employee,Expense Subtype,Expense Type,Expense Amount
N,4/17/20 0:00,Support,Ellery Aucock,Parking,Travel,92.95
N,4/24/20 0:00,Support,Ellery Aucock,Parking,Travel,101.03
N,4/30/20 0:00,Support,Ellery Aucock,Parking,Travel,60.62
N,5/4/20 0:00,Support,Ellery Aucock,Parking,Travel,94.97
N,6/1/20 0:00,Support,Ellery Aucock,Parking,Travel,32.33
N,6/1/20 0:00,Support,Ellery Aucock,Parking,Travel,60.62
N,6/11/20 0:00,Support,Ellery Aucock,Parking,Travel,107.09
N,6/26/20 0:00,Support,Ellery Aucock,Parking,Travel,80.82
N,8/14/20 0:00,Support,Ellery Aucock,Parking,Travel,60.62
N,8/14/20 0:00,Support,Ellery Aucock,Parking,Travel,64.66
N,8/24/20 0:00,Support,Ellery Aucock,Parking,Travel,68.7
N,9/3/20 0:00,Support,Ellery Aucock,Parking,Travel,28.29
N,9/14/20 0:00,Support,Ellery Aucock,Parking,Travel,22.23
N,10/16/20 0:00,Support,Ellery Aucock,Parking,Travel,101.03
N,10/19/20 0:00,Support,Ellery Aucock,Parking,Travel,18.19
N,10/19/20 0:00,Support,Ellery Aucock,Parking,Travel,101.03
N,11/13/20 0:00,Support,Ellery Aucock,Parking,Travel,101.03
N,12/4/20 0:00,Support,Ellery Aucock,Parking,Travel,74.76
N,12/18/19 0:00,Support,Gabey Brake,Parking,Travel,10.1
N,10/1/20 0:00,Support,Gay Piecha,Parking,Travel,35.36
N,12/17/20 0:00,Support,Gay Piecha,Parking,Travel,20.21
N,1/30/19 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,4/26/19 0:00,Support,Gerek Axelby,Parking,Travel,14.14
N,4/26/19 0:00,Support,Gerek Axelby,Parking,Travel,105.07
N,4/26/19 0:00,Support,Gerek Axelby,Parking,Travel,109.11
N,5/4/19 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,6/27/19 0:00,Support,Gerek Axelby,Parking,Travel,41.22
N,7/11/19 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,11/23/19 0:00,Support,Gerek Axelby,Parking,Travel,95.98
N,11/23/19 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,1/30/20 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,4/26/20 0:00,Support,Gerek Axelby,Parking,Travel,14.14
N,4/26/20 0:00,Support,Gerek Axelby,Parking,Travel,105.07
N,4/26/20 0:00,Support,Gerek Axelby,Parking,Travel,109.11
N,5/4/20 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,6/27/20 0:00,Support,Gerek Axelby,Parking,Travel,41.22
N,7/11/20 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,11/23/20 0:00,Support,Gerek Axelby,Parking,Travel,95.98
N,11/23/20 0:00,Support,Gerek Axelby,Parking,Travel,103.05
N,11/6/19 0:00,Support,Giraldo Hucker,Parking,Travel,16.16
N,11/6/19 0:00,Support,Giraldo Hucker,Parking,Travel,18.19
N,12/18/19 0:00,Support,Giraldo Hucker,Parking,Travel,17.68
N,11/6/20 0:00,Support,Giraldo Hucker,Parking,Travel,16.16
N,11/6/20 0:00,Support,Giraldo Hucker,Parking,Travel,18.19
N,12/18/20 0:00,Support,Giraldo Hucker,Parking,Travel,17.68
N,1/26/19 0:00,Support,Graeme Cafferky,Parking,Travel,22.23
N,1/26/19 0:00,Support,Graeme Cafferky,Parking,Travel,155.59
N,4/2/19 0:00,Support,Graeme Cafferky,Parking,Travel,98
N,9/14/19 0:00,Support,Graeme Cafferky,Parking,Travel,88.91
N,1/26/20 0:00,Support,Graeme Cafferky,Parking,Travel,22.23
N,1/26/20 0:00,Support,Graeme Cafferky,Parking,Travel,155.59
N,4/2/20 0:00,Support,Graeme Cafferky,Parking,Travel,98
N,9/14/20 0:00,Support,Graeme Cafferky,Parking,Travel,88.91
N,2/1/19 0:00,Support,Grannie Eales,Parking,Travel,77.79
N,2/14/19 0:00,Support,Grannie Eales,Parking,Travel,13.13
N,12/23/19 0:00,Support,Grannie Eales,Parking,Travel,15.15
N,2/1/20 0:00,Support,Grannie Eales,Parking,Travel,77.79
N,2/14/20 0:00,Support,Grannie Eales,Parking,Travel,13.13
N,12/23/20 0:00,Support,Grannie Eales,Parking,Travel,15.15
N,5/5/19 0:00,Support,Gregoire Langmuir,Parking,Travel,26.27
N,5/19/19 0:00,Support,Gregoire Langmuir,Parking,Travel,256.62
N,6/18/19 0:00,Support,Gregoire Langmuir,Parking,Travel,31.32
N,9/4/19 0:00,Support,Gregoire Langmuir,Parking,Travel,14.14
N,11/4/19 0:00,Support,Gregoire Langmuir,Parking,Travel,28.29
N,11/4/19 0:00,Support,Gregoire Langmuir,Parking,Travel,60.62
N,11/19/19 0:00,Support,Gregoire Langmuir,Parking,Travel,18.19
N,12/18/19 0:00,Support,Gregoire Langmuir,Parking,Travel,30.31
N,5/5/20 0:00,Support,Gregoire Langmuir,Parking,Travel,26.27
N,5/19/20 0:00,Support,Gregoire Langmuir,Parking,Travel,256.62
N,6/18/20 0:00,Support,Gregoire Langmuir,Parking,Travel,31.32
N,9/4/20 0:00,Support,Gregoire Langmuir,Parking,Travel,14.14
N,11/4/20 0:00,Support,Gregoire Langmuir,Parking,Travel,28.29
N,11/4/20 0:00,Support,Gregoire Langmuir,Parking,Travel,60.62
N,11/19/20 0:00,Support,Gregoire Langmuir,Parking,Travel,18.19
N,12/18/20 0:00,Support,Gregoire Langmuir,Parking,Travel,30.31
N,1/23/19 0:00,Support,Hedy Hodinton,Parking,Travel,141.44
N,1/23/19 0:00,Support,Hedy Hodinton,Parking,Travel,141.44
N,3/13/19 0:00,Support,Hedy Hodinton,Parking,Travel,12.12
N,3/13/19 0:00,Support,Hedy Hodinton,Parking,Travel,12.12
N,5/19/19 0:00,Support,Hedy Hodinton,Parking,Travel,80.82
N,5/19/19 0:00,Support,Hedy Hodinton,Parking,Travel,80.82
N,9/2/19 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,9/2/19 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,9/16/19 0:00,Support,Hedy Hodinton,Parking,Travel,76.78
N,9/16/19 0:00,Support,Hedy Hodinton,Parking,Travel,76.78
N,10/16/19 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,10/16/19 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,11/3/19 0:00,Support,Hedy Hodinton,Parking,Travel,21.22
N,11/13/19 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,1/23/20 0:00,Support,Hedy Hodinton,Parking,Travel,141.44
N,1/23/20 0:00,Support,Hedy Hodinton,Parking,Travel,141.44
N,3/13/20 0:00,Support,Hedy Hodinton,Parking,Travel,12.12
N,3/13/20 0:00,Support,Hedy Hodinton,Parking,Travel,12.12
N,5/19/20 0:00,Support,Hedy Hodinton,Parking,Travel,80.82
N,5/19/20 0:00,Support,Hedy Hodinton,Parking,Travel,80.82
N,9/2/20 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,9/2/20 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,9/16/20 0:00,Support,Hedy Hodinton,Parking,Travel,76.78
N,9/16/20 0:00,Support,Hedy Hodinton,Parking,Travel,76.78
N,10/16/20 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,10/16/20 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,11/3/20 0:00,Support,Hedy Hodinton,Parking,Travel,21.22
N,11/13/20 0:00,Support,Hedy Hodinton,Parking,Travel,40.41
N,2/4/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,2/4/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,3/9/20 0:00,Support,Inesita Scollick,Parking,Travel,26.27
N,3/9/20 0:00,Support,Inesita Scollick,Parking,Travel,26.27
N,3/9/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,3/9/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,12.12
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,12.12
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,37.38
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,37.38
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,4/21/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,16.16
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,16.16
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,17.18
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,17.18
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,104.57
N,5/19/20 0:00,Support,Inesita Scollick,Parking,Travel,104.57
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,13.13
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,13.13
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,18.19
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,18.19
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,45.46
N,6/20/20 0:00,Support,Inesita Scollick,Parking,Travel,45.46
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,18.19
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,18.19
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,20.21
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,20.21
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,21.22
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,21.22
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,25.26
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,25.26
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,61.63
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,61.63
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,85.88
N,8/4/20 0:00,Support,Inesita Scollick,Parking,Travel,85.88
N,8/25/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,8/25/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,8/25/20 0:00,Support,Inesita Scollick,Parking,Travel,49
N,8/25/20 0:00,Support,Inesita Scollick,Parking,Travel,49
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,16.16
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,16.16
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,32.68
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,32.68
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,34.35
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,34.35
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,48.49
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,48.49
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,51.53
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,78.8
N,9/19/20 0:00,Support,Inesita Scollick,Parking,Travel,78.8
N,10/15/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,10/15/20 0:00,Support,Inesita Scollick,Parking,Travel,15.15
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,11.82
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,11.82
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,17.18
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,17.18
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,34.35
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,34.35
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,10/30/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,12/1/20 0:00,Support,Inesita Scollick,Parking,Travel,18.19
N,12/1/20 0:00,Support,Inesita Scollick,Parking,Travel,41.42
N,12/1/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,12/1/20 0:00,Support,Inesita Scollick,Parking,Travel,72.74
N,12/18/20 0:00,Support,Inesita Scollick,Parking,Travel,68.7
N,12/18/20 0:00,Support,Inesita Scollick,Parking,Travel,72.74
N,2/26/19 0:00,Support,Issy Simonato,Parking,Travel,20.21
N,3/17/19 0:00,Support,Issy Simonato,Parking,Travel,26.27
N,3/17/19 0:00,Support,Issy Simonato,Parking,Travel,32.33
N,3/27/19 0:00,Support,Issy Simonato,Parking,Travel,10.28
N,3/27/19 0:00,Support,Issy Simonato,Parking,Travel,40.41
N,4/3/19 0:00,Support,Issy Simonato,Parking,Travel,72.74
N,4/22/19 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,5/6/19 0:00,Support,Issy Simonato,Parking,Travel,23.24
N,6/5/19 0:00,Support,Issy Simonato,Parking,Travel,27.28
N,6/5/19 0:00,Support,Issy Simonato,Parking,Travel,80.82
N,6/5/19 0:00,Support,Issy Simonato,Parking,Travel,90.93
N,6/22/19 0:00,Support,Issy Simonato,Parking,Travel,127.3
N,7/13/19 0:00,Support,Issy Simonato,Parking,Travel,10.23
N,7/13/19 0:00,Support,Issy Simonato,Parking,Travel,15.03
N,7/13/19 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,9/11/19 0:00,Support,Issy Simonato,Parking,Travel,19.2
N,9/11/19 0:00,Support,Issy Simonato,Parking,Travel,21.47
N,9/11/19 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,9/30/19 0:00,Support,Issy Simonato,Parking,Travel,14.83
N,9/30/19 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,9/30/19 0:00,Support,Issy Simonato,Parking,Travel,33.34
N,10/8/19 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,10/8/19 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,12/8/19 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,12/8/19 0:00,Support,Issy Simonato,Parking,Travel,23.24
N,12/11/19 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,2/26/20 0:00,Support,Issy Simonato,Parking,Travel,20.21
N,3/17/20 0:00,Support,Issy Simonato,Parking,Travel,26.27
N,3/17/20 0:00,Support,Issy Simonato,Parking,Travel,32.33
N,3/27/20 0:00,Support,Issy Simonato,Parking,Travel,40.41
N,4/3/20 0:00,Support,Issy Simonato,Parking,Travel,72.74
N,4/22/20 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,5/6/20 0:00,Support,Issy Simonato,Parking,Travel,23.24
N,6/5/20 0:00,Support,Issy Simonato,Parking,Travel,27.28
N,6/5/20 0:00,Support,Issy Simonato,Parking,Travel,80.82
N,6/5/20 0:00,Support,Issy Simonato,Parking,Travel,90.93
N,6/22/20 0:00,Support,Issy Simonato,Parking,Travel,127.3
N,7/13/20 0:00,Support,Issy Simonato,Parking,Travel,15.03
N,7/13/20 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,9/11/20 0:00,Support,Issy Simonato,Parking,Travel,19.2
N,9/11/20 0:00,Support,Issy Simonato,Parking,Travel,21.47
N,9/11/20 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,9/30/20 0:00,Support,Issy Simonato,Parking,Travel,14.83
N,9/30/20 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,9/30/20 0:00,Support,Issy Simonato,Parking,Travel,33.34
N,10/8/20 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,10/8/20 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,12/8/20 0:00,Support,Issy Simonato,Parking,Travel,22.23
N,12/8/20 0:00,Support,Issy Simonato,Parking,Travel,23.24
N,12/11/20 0:00,Support,Issy Simonato,Parking,Travel,21.22
N,2/19/19 0:00,Support,Jacenta Conachy,Parking,Travel,126.29
N,7/2/19 0:00,Support,Jacenta Conachy,Parking,Travel,42.43
N,12/4/19 0:00,Support,Jacenta Conachy,Parking,Travel,27.28
N,2/19/20 0:00,Support,Jacenta Conachy,Parking,Travel,126.29
N,7/2/20 0:00,Support,Jacenta Conachy,Parking,Travel,42.43
N,12/4/20 0:00,Support,Jacenta Conachy,Parking,Travel,27.28
N,1/6/19 0:00,Support,Janel Hradsky,Parking,Travel,15.15
N,2/2/19 0:00,Support,Janel Hradsky,Parking,Travel,25.26
N,2/18/19 0:00,Support,Janel Hradsky,Parking,Travel,14.9
N,2/18/19 0:00,Support,Janel Hradsky,Parking,Travel,15.73
N,2/18/19 0:00,Support,Janel Hradsky,Parking,Travel,21.98
N,2/25/19 0:00,Support,Janel Hradsky,Parking,Travel,16.16
N,5/14/19 0:00,Support,Janel Hradsky,Parking,Travel,21.98
N,12/15/19 0:00,Support,Janel Hradsky,Parking,Travel,10.1
N,12/15/19 0:00,Support,Janel Hradsky,Parking,Travel,12.12
N,1/6/20 0:00,Support,Janel Hradsky,Parking,Travel,15.15
N,2/2/20 0:00,Support,Janel Hradsky,Parking,Travel,25.26
N,2/18/20 0:00,Support,Janel Hradsky,Parking,Travel,14.9
N,2/18/20 0:00,Support,Janel Hradsky,Parking,Travel,15.73
N,2/18/20 0:00,Support,Janel Hradsky,Parking,Travel,21.98
N,2/25/20 0:00,Support,Janel Hradsky,Parking,Travel,16.16
N,5/14/20 0:00,Support,Janel Hradsky,Parking,Travel,21.98
N,12/15/20 0:00,Support,Janel Hradsky,Parking,Travel,12.12
N,1/5/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,181.85
N,1/23/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,169.73
N,1/30/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,4/3/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,4/7/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,5/20/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,16.16
N,5/20/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,6/10/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,18.85
N,6/10/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,48.49
N,7/22/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,34.35
N,9/17/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,9/17/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,20.21
N,10/5/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,34.35
N,12/17/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,20.21
N,12/17/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,12/17/19 0:00,Support,Kimberlyn Dubs,Parking,Travel,35.36
N,1/5/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,181.85
N,1/23/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,169.73
N,1/30/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,4/3/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,4/7/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,5/20/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,16.16
N,5/20/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,6/10/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,18.85
N,6/10/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,48.49
N,7/22/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,34.35
N,9/17/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,17.18
N,9/17/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,20.21
N,10/5/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,34.35
N,12/17/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,20.21
N,12/17/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,24.25
N,12/17/20 0:00,Support,Kimberlyn Dubs,Parking,Travel,35.36
N,1/9/19 0:00,Support,Lindsey Schruurs,Parking,Travel,10.1
N,1/29/19 0:00,Support,Lindsey Schruurs,Parking,Travel,126.29
N,2/9/19 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,2/22/19 0:00,Support,Lindsey Schruurs,Parking,Travel,10.1
N,3/15/19 0:00,Support,Lindsey Schruurs,Parking,Travel,16.42
N,3/15/19 0:00,Support,Lindsey Schruurs,Parking,Travel,26.27
N,4/2/19 0:00,Support,Lindsey Schruurs,Parking,Travel,12.63
N,4/2/19 0:00,Support,Lindsey Schruurs,Parking,Travel,29.3
N,4/13/19 0:00,Support,Lindsey Schruurs,Parking,Travel,14.14
N,4/13/19 0:00,Support,Lindsey Schruurs,Parking,Travel,52.54
N,5/1/19 0:00,Support,Lindsey Schruurs,Parking,Travel,15.15
N,9/2/19 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,9/2/19 0:00,Support,Lindsey Schruurs,Parking,Travel,45.46
N,10/1/19 0:00,Support,Lindsey Schruurs,Parking,Travel,10.1
N,10/1/19 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,10/15/19 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,10/15/19 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,11/11/19 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,11/29/19 0:00,Support,Lindsey Schruurs,Parking,Travel,33.34
N,1/29/20 0:00,Support,Lindsey Schruurs,Parking,Travel,126.29
N,2/9/20 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,3/15/20 0:00,Support,Lindsey Schruurs,Parking,Travel,16.42
N,3/15/20 0:00,Support,Lindsey Schruurs,Parking,Travel,26.27
N,4/2/20 0:00,Support,Lindsey Schruurs,Parking,Travel,12.63
N,4/2/20 0:00,Support,Lindsey Schruurs,Parking,Travel,29.3
N,4/13/20 0:00,Support,Lindsey Schruurs,Parking,Travel,14.14
N,4/13/20 0:00,Support,Lindsey Schruurs,Parking,Travel,52.54
N,5/1/20 0:00,Support,Lindsey Schruurs,Parking,Travel,15.15
N,9/2/20 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,9/2/20 0:00,Support,Lindsey Schruurs,Parking,Travel,45.46
N,10/1/20 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,10/15/20 0:00,Support,Lindsey Schruurs,Parking,Travel,12.12
N,10/15/20 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,11/11/20 0:00,Support,Lindsey Schruurs,Parking,Travel,25.26
N,11/29/20 0:00,Support,Lindsey Schruurs,Parking,Travel,33.34
N,1/9/19 0:00,Support,Lonnard Luipold,Parking,Travel,60.62
N,2/17/19 0:00,Support,Lonnard Luipold,Parking,Travel,25.26
N,2/17/19 0:00,Support,Lonnard Luipold,Parking,Travel,63.57
N,2/27/19 0:00,Support,Lonnard Luipold,Parking,Travel,10.1
N,3/23/19 0:00,Support,Lonnard Luipold,Parking,Travel,30.31
N,4/3/19 0:00,Support,Lonnard Luipold,Parking,Travel,50.52
N,5/15/19 0:00,Support,Lonnard Luipold,Parking,Travel,10.1
N,5/15/19 0:00,Support,Lonnard Luipold,Parking,Travel,17.48
N,5/15/19 0:00,Support,Lonnard Luipold,Parking,Travel,21.22
N,6/30/19 0:00,Support,Lonnard Luipold,Parking,Travel,20.21
N,6/30/19 0:00,Support,Lonnard Luipold,Parking,Travel,46.47
N,6/30/19 0:00,Support,Lonnard Luipold,Parking,Travel,75.77
N,7/31/19 0:00,Support,Lonnard Luipold,Parking,Travel,12.12
N,7/31/19 0:00,Support,Lonnard Luipold,Parking,Travel,15.51
N,8/15/19 0:00,Support,Lonnard Luipold,Parking,Travel,12.12
N,9/30/19 0:00,Support,Lonnard Luipold,Parking,Travel,40.41
N,9/30/19 0:00,Support,Lonnard Luipold,Parking,Travel,101.03
N,10/31/19 0:00,Support,Lonnard Luipold,Parking,Travel,21.22
N,10/31/19 0:00,Support,Lonnard Luipold,Parking,Travel,60.62
N,12/8/19 0:00,Support,Lonnard Luipold,Parking,Travel,10.1
N,1/9/20 0:00,Support,Lonnard Luipold,Parking,Travel,60.62
N,2/17/20 0:00,Support,Lonnard Luipold,Parking,Travel,25.26
N,2/17/20 0:00,Support,Lonnard Luipold,Parking,Travel,63.57
N,3/23/20 0:00,Support,Lonnard Luipold,Parking,Travel,30.31
N,4/3/20 0:00,Support,Lonnard Luipold,Parking,Travel,50.52
N,5/15/20 0:00,Support,Lonnard Luipold,Parking,Travel,17.48
N,5/15/20 0:00,Support,Lonnard Luipold,Parking,Travel,21.22
N,6/30/20 0:00,Support,Lonnard Luipold,Parking,Travel,20.21
N,6/30/20 0:00,Support,Lonnard Luipold,Parking,Travel,46.47
N,6/30/20 0:00,Support,Lonnard Luipold,Parking,Travel,75.77
N,7/31/20 0:00,Support,Lonnard Luipold,Parking,Travel,12.12
N,7/31/20 0:00,Support,Lonnard Luipold,Parking,Travel,15.51
N,8/15/20 0:00,Support,Lonnard Luipold,Parking,Travel,12.12
N,9/30/20 0:00,Support,Lonnard Luipold,Parking,Travel,40.41
N,9/30/20 0:00,Support,Lonnard Luipold,Parking,Travel,101.03
N,10/31/20 0:00,Support,Lonnard Luipold,Parking,Travel,21.22
N,10/31/20 0:00,Support,Lonnard Luipold,Parking,Travel,60.62
N,1/9/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,13.13
N,1/9/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,25.26
N,1/24/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,44.45
N,1/24/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,88.91
N,2/15/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,22.23
N,2/15/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,25.26
N,2/15/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,84.87
N,3/1/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,22.23
N,3/6/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,10.1
N,3/6/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,16.16
N,3/13/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,22.23
N,4/4/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,44.45
N,5/6/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,20.21
N,5/6/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,22.23
N,5/6/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,44.45
N,5/31/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,22.23
N,5/31/19 0:00,Support,Magdalene Schoenleiter,Parking,Travel,66.68
